ID,adj_word_cloud_dd,adj_word_cloud_ndtv,adj_word_cloud_tn
1063,"{'cbi': 1, 'exam': 2, 'scam': 1, 'candidate': 1, 'test': 1, 'february': 1, 'delhi': 1, 'centre': 1, 'several': 1}","{'cgl': 1, 'conducted': 1, 'unequivocal': 1, 'supreme': 1, 'chief': 2, 'hear': 1, 'recruitment': 1, 'subordinate': 1, 'clerical': 1, 'process': 1, 'lakh': 1, 'ssc': 2, 'several': 4, 'ndtv': 1, 'cbi': 1, 'prime': 1, 'narendra': 1, 'pour': 1, 'many': 1, 'private': 1, 'objectivetype': 2, 'viral': 1, 'february': 1, 'graduate': 3, 'foul': 1, 'snapshot': 1, 'social': 1, 'significance': 1, 'delhi': 1, 'comprehensive': 1, 'lok': 1, 'sabha': 1, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1, 'general': 1}","{'exam': 5, 'new': 1, 'central': 1, 'graduate': 2, 'february': 2, 'supreme': 1, 'hear': 1, 'prime': 2, 'ssc': 4, 'parliament': 1, 'cbi': 2, 'ssccgl': 1, 'main': 1, 'listen': 1, 'legitimate': 1, 'open': 1, 'cancelled': 1, 'delhi': 1, 'centre': 1, 'cancel': 1, 'several': 1, 'sscs': 1, 'last': 1}"
1064,"{'supreme': 4, 'major': 4, 'fir': 2, 'january': 4, 'civilian': 4, 'shopian': 1, 'kashmir': 1, 'chief': 1, 'chandrachud': 1, 'february': 1, 'coercive': 1, 'lieutenant': 1}","{'major': 6, 'fir': 4, 'shopian': 11, 'kashmir': 10, 'civilian': 3, 'mob': 1, 'january': 1, 'supreme': 4, 'first': 2, 'police': 1, 'convoythree': 1, 'ultimate': 1, 'implied': 1, 'chief': 2, 'criminal': 1, 'lieutenant': 2, 'last': 1, 'singh': 1, 'bad': 1, 'present': 1, 'uphold': 1, 'tuesday': 1, 'special': 1, 'stateshopian': 1, 'caseas': 1, 'unrest': 1, 'logical': 1, 'known': 1, 'generic': 1, 'bjp': 1, 'strong': 1, 'sitharaman': 1, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1, 'general': 1}","{'representative': 1, 'new': 1, 'kashmir': 1, 'obvious': 2, 'uturn': 2, 'supreme': 4, 'major': 21, 'shopian': 4, 'lt': 1, 'jk': 2, 'chief': 1, 'dy': 1, 'general': 1, 'fir': 6, 'political': 2, 'soldier': 1, '—': 1, 'timesnow': 1, 'hostile': 1, 'ranbir': 1, 'penal': 1, 'jammu': 1, 'military': 3, 'deranged': 1, 'superior': 1, 'unruly': 1, 'damage': 1, 'unlawful': 4, 'hold': 1, 'junior': 1, 'commissioned': 1, 'last': 1}"
1065,"{'terrorist': 3, 'shopian': 1, 'stop': 1, 'squad': 2, 'mobile': 1, 'let': 1, 'last': 1}","{'mobile': 1, 'jammu': 1, 'shopian': 3, 'representational': 1, 'highlight': 2, 'terrorist': 11, 'local': 4, 'civilian': 6, 'south': 2, 'last': 2, 'evening': 1, 'lashkaretaiba': 3, 'maharashtra': 1, 'fourth': 1, 'tweetedthe': 1, 'protest': 1, 'shut': 1, 'public': 1, 'civil': 2, 'pm': 1, 'dead': 1, 'second': 1, 'unrestmohammad': 1, 'justified': 1, 'judicial': 1, 'january': 1, 'kashmir': 1, 'violent': 1, 'moba': 1, 'political': 1, 'first': 1, 'convoy': 1, 'come': 1, 'supreme': 1, 'fir': 1, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1, 'general': 1}","{'representative': 1, 'shopian': 2, 'joint': 1, 'mobile': 1, 'pohan': 1, 'shahid': 1, 'militant': 3, 'terrorist': 1, 'heavy': 3, 'legal': 1, 'poonch': 1, 'saturday': 1, 'sunday': 1, 'unprovoked': 1, 'firing': 1, 'small': 1, 'civilian': 2, 'side': 1, 'precautionary': 1, 'close': 1, 'monday': 1, 'ogws': 1, 'exact': 1, 'local': 1}"
1066,"{'central': 1, 'secondary': 1, 'troublefree': 1, 'eatable': 1, 'special': 3, 'write': 1, 'laptop': 1, 'undergo': 1, 'exam': 2, 'comeback': 1, 'optional': 1}","{'nationwide': 2, 'wish': 4, 'exam': 5, 'confident': 1, 'hard': 2, 'presidentkovind': 1, 'prakash': 1, 'cbse': 1, 'comprehensive': 1, 'continuous': 1, 'english': 1, 'nath': 1, 'good': 3, 'pm': 1, 'follow': 1, 'proper': 2, 'student': 1, 'healthy': 1, 'last': 1, 'crucial': 1, 'pas': 1, 'centre': 1, 'fake': 1, 'copy': 1, 'send': 1, 'examat': 1, 'write': 1, 'ideal': 1, 'cleanliness': 1, 'expert': 1, 'education': 1, 'u': 2, 'update': 1, 'parliamentary': 1, 'general': 1}","{'new': 3, 'prime': 2, 'delhi': 1, 'wish': 1, 'cbse': 5, 'monday': 1, 'lakh': 2, 'central': 2, 'secondary': 2, 'finish': 1, 'young': 1, 'due': 4, 'nevergiveup': 1, 'recent': 1, 'various': 1, 'special': 1, 'important': 1, 'sudden': 1, 'quick': 1, 'guideline': 1, 'unable': 3, 'write': 3, 'scribe': 1, 'centre': 1}"
1067,"{'cbi': 1, 'leak': 2, 'graduate': 1, 'february': 1, 'delhi': 1, 'due': 1, 'technical': 1, 'ssc': 1, 'likely': 1, 'hundred': 1, 'outside': 1, 'complex': 1, 'last': 1, 'necessary': 1}","{'delegation': 1, 'cbi': 1, 'last': 1, 'leak': 2, 'february': 3, 'outside': 1, 'bjp': 1, 'chief': 1, 'ssc': 1, 'request': 1, 'enquiry': 1, 'related': 1, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1, 'general': 1}","{'exam': 5, 'new': 1, 'central': 1, 'graduate': 2, 'february': 2, 'supreme': 1, 'hear': 1, 'prime': 2, 'ssc': 4, 'parliament': 1, 'cbi': 2, 'ssccgl': 1, 'main': 1, 'listen': 1, 'legitimate': 1, 'open': 1, 'cancelled': 1, 'delhi': 1, 'centre': 1, 'cancel': 1, 'several': 1, 'sscs': 1, 'last': 1}"
1068,"{'mukerjea': 2, 'senior': 1, 'jail': 1, 'central': 4, 'karti': 3, 'team': 1, 'cbi': 2, 'kickback': 1, 'enter': 1, 'february': 2, 'confessional': 1, 'fiveday': 1, 'chidambaram': 1, 'united': 1, 'last': 1, 'overseas': 1, 'fresh': 1, 'scuttle': 1, 'several': 1, 'ed': 1, 'delhi': 1, 'custodial': 1, 'unearth': 3, 'important': 1, 'necessary': 1, 'probe': 1}","{'last': 2, 'p': 3, 'karti': 5, 'mumbai': 1, 'testimony': 1, 'senior': 2, 'congress': 1, 'cbi': 2, 'central': 1, 'mr': 3, 'ndtv': 1, 'separate': 3, 'present': 1, 'constable': 1, 'male': 1, 'outside': 1, 'enforcement': 1, 'chidambaram': 3, 'north': 1, 'seek': 1, 'premium': 1, 'explain': 1, 'political': 1, 'serious': 1, 'tuesday': 1, 'special': 1, 'clear': 1, 'medicine': 1, 'wednesday': 1, 'uk': 1, 'high': 1, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1, 'general': 1}","{'karti': 2, 'new': 2, 'delhimumbai': 1, 'central': 1, 'sheena': 1, 'p': 1, 'february': 2, 'united': 1, 'last': 1, 'overseas': 1, 'fresh': 1, 'first': 1, 'thursday': 1, 'special': 2}"
1069,"{'second': 2, 'economic': 3, 'triple': 2, 'talaq': 2, 'main': 1, 'focus': 1, 'laying': 1, 'outside': 1, 'march': 1, 'monthlong': 1, 'discussion': 1, 'various': 1, 'contentious': 1, 'important': 1, 'bring': 1, 'specific': 1, 'sabha': 1, 'first': 1}","{'financial': 2, 'second': 1, 'recess': 1, 'corner': 1, 'sabha': 1, 'recent': 2, 'national': 1, 'prime': 2, 'narendra': 2, 'stop': 1, 'counter': 1, 'fugitive': 2, 'economic': 1, 'grant': 1, 'vendetta': 1, 'cbis': 1}","{'new': 3, 'prime': 2, 'delhi': 1, 'wish': 1, 'cbse': 5, 'monday': 1, 'lakh': 2, 'central': 2, 'secondary': 2, 'finish': 1, 'young': 1, 'due': 4, 'nevergiveup': 1, 'recent': 1, 'various': 1, 'special': 1, 'important': 1, 'sudden': 1, 'quick': 1, 'guideline': 1, 'unable': 3, 'write': 3, 'scribe': 1, 'centre': 1}"
1070,"{'special': 5, 'nonbailable': 1, 'warrant': 1, 'punjab': 2, 'national': 2, 'scam': 4, 'nbw': 2, 'enforcement': 1, 'ed': 1, 'choksi': 1, 'central': 2, 'russia': 1, 'criminal': 1, 'chief': 1}","{'nirav': 3, 'enforcement': 7, 'special': 7, 'nonbailable': 8, 'punjab': 5, 'national': 5, 'warrant': 1, 'last': 1, 'modi': 2, 'scam': 5, 'left': 1, 'criminal': 1, 'ed': 3, 'february': 1, 'modithe': 1, 'choksi': 1, 'live': 1, 'update': 2, 'parliamentary': 1, 'general': 1}","{'nirav': 4, 'new': 1, 'national': 2, 'billionaire': 1, 'manish': 1, 'modi': 1, 'fraudulent': 2, 'punjab': 1, 'pnb': 6, 'nclt': 1, 'sanjay': 1, 'nair': 1, 'signatory': 2, 'lous': 7, 'gold': 1, 'cbithe': 1, 'favour': 1, 'pas': 1, 'grant': 1, 'lou': 2, 'hong': 3, 'mauritius': 3, 'nostro': 2, 'enable': 1}"
1071,"{'vietnamese': 5, 'dai': 1, 'threeday': 1, 'hold': 1, 'prime': 1, 'new': 2, 'key': 1, 'high': 1, 'likely': 1, 'nuclear': 1, 'important': 1, 'friday': 1, 'famous': 1, 'first': 1}","{'vietnam': 1, 'dai': 2, 'new': 3, 'threeday': 2, 'nath': 1, 'welcome': 1, 'vietnamese': 1, 'quang': 1, 'nguyen': 1, 'external': 2, 'raveesh': 2, 'important': 4, 'pillar': 2, 'east': 2, 'civilisational': 1, 'tweetedvietnam': 1, 'saidvietnam': 1, 'bodh': 1, 'friday': 1, 'delhivietnam': 1, 'southeast': 2, 'regional': 2, 'yearapart': 1, 'cooperate': 1, 'ganga': 1, 'un': 1, 'wtoindiavietnam': 1, 'fiscal': 1, 'bilateral': 1, 'friendly': 1, 'several': 1, 'technical': 1, 'economic': 1, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1, 'general': 1}","{'vietnam': 3, 'delhi': 2, 'new': 1, 'threeday': 2, 'late': 1, 'revered': 1, 'ward': 1, 'nath': 1, 'prime': 2, 'prominent': 1, 'related': 1, 'diplomatic': 1, 'wide': 1, 'double': 1, 'white': 1, 'usd': 1}"
1072,"{'cbi': 1, 'delhi': 1, 'friday': 1, 'many': 1, 'various': 1, 'pertinent': 1, 'special': 1, 'substantial': 1, 'karti': 1, 'wednesday': 1, 'chennai': 1, 'united': 1, 'last': 1, 'overseas': 1}","{'cbi': 1, 'fir': 2, 'bitter': 1, 'legal': 1, 'high': 14, 'courtthe': 1, 'supreme': 2, 'circular': 1, 'good': 1, 'simple': 1, 'sought': 1, 'several': 1, 'united': 2, 'travel': 1, 'daughter': 1, 'february': 3, 'overseas': 1, 'madras': 1, 'clear': 1, 'till': 1, 'chief': 1, 'monthsone': 1, 'cbis': 1, 'merit': 1, 'due': 1, 'territorial': 1, 'enforcement': 1, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1, 'general': 1}","{'delhi': 2, 'new': 1, 'wednesday': 2, 'central': 1, 'thursday': 4, 'special': 8, 'kartis': 2, 'medical': 2, 'secret': 1, 'karti': 5, '”': 1, 'nalini': 1, 'general': 8, 'political': 1, 'piece': 1, 'promotional': 1, 'serious': 1, 'overseas': 2, 'bhaskar': 1, 'suspect': 1, 'several': 1, 'strategic': 2, 'illegal': 2, 'controlled': 1, 'exclusive': 1, 'u': 1, 'ed': 1, 'cbi': 4, 'enforcement': 1, 'hard': 1, 'various': 1, 'uneasiness': 1, 'regular': 1, 'last': 3, 'brought': 1, 'due': 1, 'cbis': 1, 'safdarjung': 1, 'senior': 1, 'fresh': 1, 'noncooperation': 1, 'sudden': 1, 'stepped': 1, 'singhvi': 1, 'didnt': 1, 'contempt': 1, 'first': 1, 'second': 1, 'email': 1, 'private': 1, 'limited': 1, 'favour': 1, 'substantial': 1, 'examined': 1, 'minimum': 1, 'fipb': 1}"
1073,"{'prime': 5, 'fight': 2, 'particular': 2, 'jordanian': 3, 'ii': 1, 'understanding': 2, 'carry': 1, 'barbaric': 1, 'urdu': 1, 'guide': 1, 'cousin': 2, 'important': 1, 'understand': 1}","{'chief': 3, 'tripura': 1, 'prime': 9, 'electoral': 1, 'historical': 1, 'modi': 2, 'hard': 1, 'historic': 1, 'left': 1, 'faith': 2, 'important': 1, 'first': 1, 'prepared': 1, 'mind': 1, 'real': 1, 'common': 1, 'star': 1, 'pm': 1, 'gadkari': 1, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1, 'general': 1}","{'new': 1, 'first': 1, 'prime': 5, 'tripura': 3, 'good': 3, 'east': 1, 'modi': 1, 'social': 1, 'enough': 2, 'phenomenal': 2, 'nagaland': 1, 'thank': 2, 'committed': 1, 'working': 1, 'extraordinary': 1, 'unturned': 1, 'electoral': 1, 'possible': 1, 'due': 1, 'solid': 1, 'ground': 1, 'historic': 2, 'much': 1, 'ideological': 1, 'brute': 1, 'fear': 1, 'express': 1, 'utmost': 1, 'local': 1, 'big': 1, 'faith': 1, 'positive': 1, 'nda': 1, 'respect': 1, 'negative': 1, 'bjp': 1, 'swept': 1, 'pm': 1, 'make': 1, 'significant': 1, 'communist': 1, 'saturday': 1, 'democratic': 1, 'leading': 1}"
1074,"{'major': 3, 'economic': 11, 'fugitive': 11, 'seize': 1, 'civil': 2, 'financial': 5, 'long': 1, 'first': 1, 'specific': 1, 'disentitlement': 1, 'national': 2, 'new': 1, 'nfra': 4, 'large': 1, 'unlisted': 1, 'public': 3, 'rule': 1, 'clear': 1, 'required': 1}","{'national': 1, 'financial': 1, 'new': 5, 'fugitive': 4, 'major': 3, 'economic': 4, 'massive': 1, 'delhi': 1, 'seize': 1, 'possible': 1, 'cant': 1, 'reporter': 1}","{'chief': 9, 'saturday': 1, 'bjps': 3, 'nationalist': 2, 'bjp': 5, 'prime': 1, 'national': 1, 'good': 1, 'tripura': 1, 'northeastern': 1, 'tripuraelections2018': 1, 'ideology': 1, 'many': 1, 'historic': 1, 'divisive': 1, 'last': 1, 'expected': 1, 'path': 1, 'chhattisgarh': 2, 'congress': 1, 'coalition': 1, 'single': 1, 'similar': 1, 'singh': 1}"
1075,"{'prime': 3, 'poor': 3, 'chief': 3, 'new': 1, 'deen': 1, 'upadhyay': 1, 'wednesday': 1, 'clear': 1, 'implement': 1, 'scheme': 1, 'central': 2, 'last': 1, 'simultaneous': 1, 'mean': 1, 'regular': 1, 'reach': 1, 'rural': 1, 'derive': 1, 'due': 1}","{'bjp': 2, 'chief': 12, 'prime': 1, 'various': 4, 'simultaneous': 2, 'electionsthe': 1, 'central': 4, 'necessary': 1, 'last': 1, 'tuesdayon': 1, 'senior': 2, 'fivepoint': 1, 'meeting14': 1, 'present': 2, 'poor': 1, 'ujjwala': 1, 'general': 2, 'level': 1, 'pramukhsa': 1, 'momentum': 1, 'public': 1, 'ngo': 1, 'social': 1, 'lok': 1, 'sabha': 1, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1}","{'chief': 2, 'naveen': 5, 'patnaik': 1, 'bhubaneswar': 1, 'bijepur': 1, 'lok': 1, 'sabha': 1, 'bharatiya': 1, 'enormous': 1, 'impact': 1, 'future': 1, 'peaceful': 1, 'deep': 1, 'meanwhile': 1, 'ill': 1, 'strive': 1, 'hard': 1, 'bjd': 1, 'sahu': 1}"
1076,"{'modi': 1, 'cm': 1, 'held': 1, 'bjp': 1, 'new': 1, 'delhi': 1, 'maximum': 1, 'poor': 1, 'programme': 1, 'central': 1, 'present': 1, 'high': 1}","{'bjp': 2, 'chief': 12, 'prime': 1, 'various': 4, 'simultaneous': 2, 'electionsthe': 1, 'central': 4, 'necessary': 1, 'last': 1, 'tuesdayon': 1, 'senior': 2, 'fivepoint': 1, 'meeting14': 1, 'present': 2, 'poor': 1, 'ujjwala': 1, 'general': 2, 'level': 1, 'pramukhsa': 1, 'momentum': 1, 'public': 1, 'ngo': 1, 'social': 1, 'lok': 1, 'sabha': 1, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1}","{'new': 1, 'delhi': 1, 'chief': 6, 'bjp': 5, 'wednesday': 1, 'tuesday': 1, 'speak': 1, 'senior': 1, 'regular': 2, 'discus': 1, 'maximum': 1, 'poor': 1, 'programme': 1, 'central': 1, 'next': 1, 'lok': 1, 'sabha': 1, 'keen': 1, 'backward': 1, 'win': 1, 'many': 1, 'congressled': 1, 'present': 1, 'high': 1}"
1077,"{'siddaramaiah': 1, 'prime': 13, 'seedha': 1, 'farmer': 5, 'modis': 5, 'lot': 1, 'birthday': 1, 'launch': 1, 'unique': 1, 'new': 1, 'congress': 1, 'corrupt': 1, 'green': 1, 'special': 1, 'modi': 1, 'clear': 1}","{'prime': 11, 'davanagere': 1, 'chief': 2, 'various': 1, 'pm': 1, 'farmer': 2, 'certain': 1, 'modiprime': 1}","{'new': 1, 'unpopular': 2, 'siddaramaiah': 1, 'rupaiyya': 1, 'certain': 1, 'defeated': 1, 'harmful': 1, 'pm': 1, 'canteen': 1, 'farmer': 3, 'minimum': 2, 'rich': 1, 'gujarat': 1, 'ill': 1, 'statue': 1}"
1078,"{'sunday': 1, 'sridevi': 1, 'unconscious': 1, 'hospital': 1, 'dead': 1, 'kapoor': 2, 'saturday': 1, 'dubai': 3, 'due': 2, 'boney': 1, 'public': 1, 'regular': 1, 'legal': 1, 'brought': 1}","{'sridevi': 4, 'unconscious': 2, 'died': 1, 'kapoor': 2, 'waterthe': 1, 'hospital': 1, 'dead': 1, 'dubai': 5, 'public': 1, 'regular': 1, 'legal': 1, 'casesdubai': 1, 'due': 1, 'sridevis': 1, 'mumbai': 1, 'star': 1, 'present': 1, 'several': 1, 'last': 2, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1, 'general': 1}","{'chief': 10, 'new': 3, 'delhi': 4, 'last': 1, 'tampered': 1, 'timestamp': 1, 'february': 1, 'senior': 6, 'live': 2, 'website': 1, 'plan': 1, 'upcoming': 1, 'representative': 1, 'file': 2, 'particular': 1, 'elected': 1, 'past': 1, 'hurdle': 1, 'prior': 1, 'policeman': 1, 'functioning': 1, 'responsible': 1, 'present': 1, 'collect': 1, 'read': 1, 'expose': 2, 'secy': 2, 'manish': 1, 'monday': 1, 'cctv': 1}"
1079,"{'special': 3, 'enforcement': 1, 'rogatory': 1, 'purpose': 1, 'public': 2, 'venegaonkar': 1, 'judicial': 1, 'nirav': 8, 'huge': 1, 'modi': 4, 'financial': 2, 'untainted': 1, 'kong': 1, 'u': 1, 'uk': 1, 'uae': 1, '“': 1, 'various': 1, 'multiple': 1, 'highvalue': 1, 'lous': 1, 'national': 1, 'disbursement': 1, 'swift': 1, 'pnb': 1, 'firestar': 1, 'ltd': 1, 'cbi': 1, 'ed': 3, 'external': 2, 'ministry': 1, 'february': 1, 'honour': 1, 'nonbailable': 1, 'parliament': 1, 'brief': 1, 'monday': 1, 'unnamed': 1, 'pac': 1, 'precious': 1, 'yellow': 1, 'choksi': 1}","{'nirav': 2, 'punjab': 1, 'national': 3, 'united': 1, 'worth': 1, 'southern': 1, 'new': 1, 'modi': 3, 'leveraged': 1, 'lou': 1, 'public': 1, 'gitanjali': 1, 'u': 3, 'solar': 1, 'stellar': 1, 'lous': 1, 'brady': 1, 'shortterm': 1, 'raw': 1, 'february': 1, 'pnb': 2, 'probe': 1, 'late': 1, 'reserve': 1, 'undertaken': 1, 'supervisory': 2, 'live': 1, 'update': 2, 'parliamentary': 1, 'general': 1}","{'representative': 1, 'delhi': 1, 'judicial': 2, 'nirav': 1, 'enforcement': 6, 'competent': 1, 'sent': 1, 'central': 2, 'modi': 3, 'uncle': 2, 'hong': 1, 'united': 2, 'south': 1, 'overseas': 5, 'financial': 5, 'necessary': 1, 'criminal': 3, 'pmla': 3, 'zonal': 1, 'special': 2, 'nonbailable': 1, 'punjab': 2, 'national': 3, 'rbi': 1, 'light': 1, 'fir': 1, 'left': 1, 'ed': 1, 'create': 1, 'illegal': 1, 'black': 1}"
1080,"{'high': 1, 'peaceful': 2, 'large': 3, 'north': 1, 'east': 1, 'last': 3, 'tight': 1, 'brisk': 1, 'close': 1, 'fate': 2, 'electronic': 1, 'cast': 1, 'early': 1, 'steady': 1, 'young': 3, 'festival': 1, 'overall': 1, 'polling': 1, 'several': 2, 'elderly': 1, 'thoughtful': 1, 'impressive': 1, 'saturday': 1, 'key': 1}","{'prime': 2, 'tuesday': 1, 'tripura': 1, 'february': 4, 'bjp': 3, 'particular': 1, 'important': 1, 'chief': 4, 'nirmala': 1, 'christian': 1, 'predominant': 1, 'congress': 1, 'randeep': 1, 'sabha': 2, 'crucial': 1, 'general': 2, 'present': 1, 'local': 1, 'nagalandthe': 1, 'constituenciesthough': 1, 'meghalaya': 2, 'npp': 1, 'neda': 1, 'east': 1, 'democratic': 2, 'ndpp': 2, 'nationalist': 1, 'progressive': 1, 'nagalandin': 1, 'williamnagar': 1, 'ncp': 1, 'n': 1, 'blast': 1, 'neiphiu': 1, 'unopposed': 1, 'northern': 2, 'evms': 1, 'eligible': 1, 'statechief': 1, 'electoral': 3, 'first': 3, 'statethirtytwo': 1, 'difficult': 1, 'tribal': 1, 'civil': 1, 'political': 2, 'pollthough': 1, 'january': 1, 'contestant': 1, 'last': 1, 'heavy': 1, 'nominee': 2, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1}","{'representative': 1, 'shillongkohima': 1, 'northeastern': 3, 'pm': 2, 'sunday': 1, 'meghalaya': 3, 'williamnagar': 1, 'ncp': 1, 'n': 1, 'east': 1, 'february': 11, 'neiphiu': 1, 'unopposed': 2, 'northern': 2, 'npf': 1, 'update': 1, 'dead': 1, 'naga': 2, 'nationalist': 2, 'democratic': 3, 'progressive': 2, 'timesnow': 1, 'finish': 2, 'political': 5, 'pictwittercomsssyvkqp3j': 1, 'polling': 2, 'underway': 2, 'shillong': 12, 'north': 5, 'mla': 4, 'station': 6, 'due': 4, 'meghalayaelection2018': 3, 'mon': 1, 'pictwittercommxse2tigay': 1, 'pradesh': 1, 'keen': 1, 'crucial': 1, 'last': 2, 'throw': 1, 'honourable': 1, 'modi': 1, 'marginal': 1, 'congress': 1, 'bjp': 2, 'national': 1, 'npp': 1, 'neda': 1, 'ndpp': 1, 'candidate': 1, 'chief': 2, 'nagaland': 2, 'eligible': 1, 'electoral': 1, 'first': 3, 'conducted': 1, 'difficult': 1, 'tribal': 1, 'civil': 1, 'january': 1, 'contestant': 1, 'heavy': 1, 'nominee': 2, 'many': 1, 'central': 1, 'peaceful': 1, 'capf': 1, 'critical': 1, 'vulnerable': 1, 'normal': 1, 'ceo': 1, 'pti': 1, 'troubled': 1}"
1081,"{'good': 3, 'comprehensive': 2, 'second': 1, 'multinational': 3, 'mega': 3, 'littoral': 2, 'naval': 1, 'professional': 2, 'excellent': 1, 'navy': 1, 'spirit': 1, 'mutual': 1, 'understanding': 1, 'modest': 1, 'first': 1, 'strident': 1, 'high': 1, 'standard': 1, 'multilateral': 1, 'regional': 2, 'prestigious': 1, 'east': 1, 'ocean': 1, 'blair': 1, 'underlying': 1, 'witness': 1, 'diverse': 1, 'social': 1, 'fixture': 1, 'unlawful': 1}","{'वाईफाई': 1, 'एबीजीएन': 1, 'नोकिया': 1, 'प्लस': 1, 'को': 1}","{'representational': 1, 'municipal': 12, 'tuesday': 1, 'february': 2, 'congress': 3, 'main': 2, 'sadbjp': 7, 'civic': 1, 'bad': 1, 'poor': 1, 'common': 1, 'cashrich': 1, 'victorious': 1, 'nagar': 1, 'ward': 4, 'sad': 6, 'yashpal': 1, 'umesh': 2, 'malhotra': 1, 'rival': 2, 'parmjit': 1, 'singh': 1, 'bjp': 1, 'small': 1, 'dal': 1, 'punjab': 4, 'direct': 2, 'senior': 1, 'dinesh': 1, 'unprecedented': 1, 'bogus': 1, 'ludhiana': 2, 'mp': 1, 'false': 1}"
1082,"{'terrorist': 2, 'separate': 1, 'sgct': 3, 'religious': 3, 'police': 1, 'constable': 1, 'farooq': 1, 'separatist': 2, 'qureshi': 2}","{'separate': 1, 'weapon': 1, 'policemenconstable': 1, 'guard': 1, 'constable': 3, 'farooq': 1, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1, 'general': 1}","{'terrorist': 3, 'sharief': 2, 'militant': 1, 'chararesharief': 1, 'shrine': 1, 'sunday': 2, 'constable': 2, 'last': 2, 'general': 1, 'colleague': 1, 'martyrdom': 1, 'february': 2, 'civilian': 1, 'heavy': 1, 'loc': 1, 'nowshera': 1, 'iqbal': 2, 'choudhary': 1, 'many': 1, 'residential': 1}"
1083,"{'new': 8, 'prime': 3, 'lalbhai': 1, 'social': 1, 'full': 1, 'huge': 1, 'progress': 1, 'sardar': 1, 'participate': 1, 'lakh': 1, 'run': 1, 'chief': 1, 'many': 1, 'present': 1}","{'golden': 2, 'spiritual': 7, 'mutual': 1, 'different': 1, 'cultureseveral': 1, 'great': 2, 'motivated': 1, 'puducherrypm': 1, 'modi': 2, 'mirra': 1, 'observed': 1, 'universal': 1, 'human': 1, 'large': 1, 'ideapm': 1, 'motivate': 1, 'saidaurobindos': 1, 'u': 3, 'last': 1, 'hub': 1, 'social': 1, 'cultural': 1, 'educational': 1, 'economical': 1, 'young': 1, 'old': 1, 'boundary': 1, 'handwritten': 1, 'ovation': 1, 'live': 1, 'update': 2, 'parliamentary': 1, 'general': 1}","{'ii': 9, 'new': 2, 'delhi': 1, 'prime': 12, 'king': 1, 'warm': 1, 'second': 2, 'queen': 1, 'direct': 1, 'descendant': 1, 'pti': 1, 'global': 1, 'custodian': 1, 'third': 1, 'old': 1, 'february': 3, 'special': 2, 'understanding': 2, 'jordan': 2, 'recent': 2, 'palestine': 1, 'bilateral': 2, 'welcome': 2, 'hashemite': 1, 'majesty': 1, 'great': 2, 'external': 1, 'entire': 1, 'gamut': 1, 'regional': 2, 'mutual': 1, 'palestinian': 6, 'deal': 1, 'likely': 2, 'key': 1, 'pm': 1, 'modi': 6, 'representative': 3, 'thursday': 2, 'guide': 1, 'cultural': 1, 'harmony': 1, 'several': 1, 'healthcare': 1, 'custom': 1, 'jordanian': 2, 'keen': 1, 'usd': 1, 'technical': 1, 'roundtable': 1, 'ficci': 1, 'warmth': 1, 'strong': 1, 'standalone': 1, 'call': 1, 'nath': 1, 'neutral': 1}"
1084,"{'prime': 12, 'golden': 3, 'hail': 1, 'lifelong': 1, 'global': 1, 'environmental': 1, 'floral': 2, 'new': 1, 'vande': 2, 'principal': 1, 'serf': 1, 'next': 1, 'future': 2, 'universal': 1, 'live': 1, 'progressive': 1, 'human': 1, 'spent': 1, 'stood': 1, 'old': 1, 'tree': 1, 'commemorative': 1, 'sri': 3, 'practical': 1, 'educational': 1, 'key': 1, 'harmonious': 1, 'spiritual': 1}","{'prime': 9, 'floral': 1, 'memorial': 1, 'spiritual': 1, 'child': 1, 'neighbouring': 1, 'villupuram': 1, 'nadu': 1, 'golden': 1, 'ideal': 1, 'human': 1, 'lt': 1, 'chief': 1, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1, 'general': 1}","{'narendra': 3, 'maiden': 1, 'prime': 10, 'golden': 2, 'villupuram': 1, 'special': 1, 'spiritual': 2, 'child': 1, 'public': 1, 'local': 1, 'ideal': 1, 'human': 1, 'february': 1, 'lotus': 1, 'route': 1}"
