,ID,centrality_word_cloud_dd,centrality_word_cloud_ndtv,centrality_word_cloud_tn
1649,1698,"{'Chief Minister': 0.2642857142857143, 'Palanisami government': 0.16326530612244897, 'Panneerselvam': 0.16326530612244897, 'TTV Dinakaran faction': 0.15238095238095237, 'party MLAs': 0.21428571428571425, 'Nineteen MLA': 0.13445378151260504, 'consultations': 0.13445378151260504, 'confidence': 0.10884353741496597, 'Vidyasagar Rao': 0.10389610389610389, 'DMK': 0.08035714285714285, 'seats': 0.08035714285714285, 'MLA': 0.07142857142857142, 'public': 0.07142857142857142, 'Dhinakaran': 0.07142857142857142, 'IUML': 0.05357142857142857, 'Congress': 0.05357142857142857, 'Governor Vidyasagar Rao': 0.047619047619047616, 'separate letters': 0.047619047619047616, 'EPS factions': 0.047619047619047616, 'merger': 0.047619047619047616, 'Rajya Sabha MP': 0.047619047619047616, 'senior leader': 0.047619047619047616, 'AIADMK MLAs': 0.03571428571428571, 'party chief VK': 0, 'AIADMK': 0, 'MLAs': 0, 'trust': 0.0, 'RK Nagar constituency': 0.0, 'chief': 0}","{'closest aide': 0.16666666666666666, 'lawmakers': 0.13333333333333333, 'policemen': 0.1111111111111111, 'Ms Sasikala': 0.09523809523809523, 'Dhinakaran': 0.09523809523809523, 'separate group': 0.09523809523809523, 'Twitter': 0.09523809523809523, 'Tamil Nadu': 0.08333333333333333, 'Ms Sasikala.the lawmakers': 0.08333333333333333, 'AIADMK factions': 0.08333333333333333, 'deluxe break': 0.07407407407407407, 'four-star beachside resort': 0.05555555555555555, 'political drama': 0.05555555555555555, 'legislators': 0.041666666666666664, 'supporters': 0.041666666666666664, 'Nineteen AIADMK lawmakers': 0.041666666666666664, 'Chief Minister': 0.041666666666666664, 'AIADMK': 0.041666666666666664, 'MLAs': 0.041666666666666664, 'Sasikala': 0.041666666666666664, 'resort': 0.041666666666666664, 'Windflower Resort Spa': 0.0, 'VK Sasikala': 0.0, 'seat': 0.0, 'ruling group': 0.0}","{'MLAs': 0.27367424242424243, 'Palaniswami': 0.25757575757575757, 'opposition DMK': 0.24326599326599324, 'MLA': 0.21893939393939393, 'trust vote': 0.2085137085137085, 'Andipatti MLA Thanga': 0.1903820816864295, 'state Governor': 0.18244949494949494, 'chief minister': 0.18244949494949494, 'Dhinakaran': 0.18244949494949494, 'AIADMK factions': 0.18244949494949494, 'merger': 0.18244949494949494, 'AIADMK': 0.18244949494949494, 'new CM': 0.17515151515151517, 'Panneerselvam': 0.17515151515151517, 'opposition DMK allies': 0.1684149184149184, 'Sasikala': 0.13269054178145087, 'party': 0.13269054178145087, 'efforts': 0.13269054178145087, 'Dhinakaran camp': 0.12121212121212122, 'support': 0.06926406926406926, 'Ch Vidyasagar Rao': 0.06926406926406926, 'MLA Thanga Tamil': 0.06926406926406926, 'Governor Ch Vidyasagar': 0.06926406926406926, 'Chief Minister': 0.030303030303030304, 'ruling AIADMK': 0.030303030303030304, 'principal opposition': 0.030303030303030304, 'developments': 0.030303030303030304, 'Jayalalithaa aide VK': 0.0, 'legislators': 0.0, 'Deputy CM Panneerselvam': 0.0, 'Jayalalithaa': 0.0, 'Assembly': 0.0, 'Tamil Selvan': 0.0, 'new Chief Minister': 0.0}"
1650,1699,"{'Minister Rajnath Singh': 0.4745484400656814, 'China': 0.7803685458857872, 'Indian troops': 0.8973445389192334, 'road': 0.33565621370499416, 'area': 0.33565621370499416, 'Beijing': 0.32004429678848284, 'India': 0.32004429678848284, 'Indian security forces': 0, 'security forces': 0.32004429678848284, 'ongoing stand-off': 0.3058201058201058, 'solution': 0.3058201058201058, 'Indo Tibetan Border': 0.3058201058201058, 'China territory': 0, 'rhetoric': 0.3058201058201058, 'Chinese Army': 0.2502164502164502, 'Doklam plateau': 0.2457482993197279, 'territories': 0.23325262308313158, 'Indian borders': 0, 'ITBP': 0.047619047619047616, 'long Sino-Indian border': 0.047619047619047616, 'Bhutan': 0.047619047619047616, 'Doklam': 0.047619047619047616}","{'Rajnath Singh': 0.46753246753246747, 'China': 0.29752066115702475, 'Beijing': 0.2845849802371541, 'Indian security forces': 0.2845849802371541, 'ongoing stand-off': 0.2618181818181818, 'regard': 0.2618181818181818, 'solution': 0.2618181818181818, 'India': 0.2618181818181818, 'message': 0.2618181818181818, 'Indo-Tibetan Border Police': 0.2618181818181818, 'long China-Indian border': 0.2618181818181818, 'rhetoric': 0.1983471074380165, 'territories': 0.1925133689839572, 'Chinese state media': 0.09090909090909091, 'critical articles': 0.06060606060606061, 'Twitter': 0.06060606060606061, 'security forces': 0.045454545454545456, 'Indian borders': 0.045454545454545456, 'Indian troops': 0.045454545454545456, 'Chinese Army': 0.045454545454545456, 'Bhutan': 0.045454545454545456, 'Doklam': 0.045454545454545456, 'Arunachal Pradesh.India': 0.0}","{'China': 0.49382716049382713, 'Indian troops': 0.39215686274509803, 'India': 0.38095238095238093, 'Hua': 0.303030303030303, 'Minister Rajnath Singh': 0.2962962962962963, 'standoff': 0.2962962962962963, 'peace': 0.2962962962962963, 'territorial sovereignty': 0.2962962962962963, 'standard propaganda attack': 0.28985507246376807, 'Bhutan': 0.28985507246376807, 'shrill commentaries': 0.28985507246376807, 'commentaries': 0.28985507246376807, 'poor taste': 0.28985507246376807, 'integrity': 0.28985507246376807, 'country': 0.28985507246376807, 'incident': 0.27210884353741494, 'Chinese road building': 0.261437908496732, 'boundary': 0.25157232704402516, 'northeastern states': 0.25157232704402516, 'nation': 0.24691358024691357, 'unconditional withdrawal': 0.19607843137254902, 'video': 0.03333333333333333, 'Indians': 0.03333333333333333, 'Indian': 0.03333333333333333, 'minor injuries': 0.03333333333333333, 'way': 0.0, 'prerequisite': 0.0, 'chaos': 0.0, 'faceoff': 0.0, 'state media': 0.0, 'Chinese troops': 0.0}"
1651,1700,"{'Shrikant Prasad Purohit': 0.4084033613445378, 'Supreme Court': 0.6235294117647059, 'political crossfire': 0.17647058823529413, 'jail': 0.17647058823529413, 'apex court': 0, 'special MCOCA court': 0, '4,000-page charge sheet': 0.17647058823529413, 'bail': 0.14117647058823532, 'sizeable Muslim population': 0.10588235294117647, 'blast target': 0.10588235294117647, 'Purohit': 0, 'Justices': 0.058823529411764705, 'Bombay High Court': 0, 'ATS': 0.058823529411764705, 'law': 0.058823529411764705, 'people': 0.0, 'Swami Dayanand Pandey': 0.0, 'Thakur': 0.0}","{'Prasad Shrikant Purohit': 0.6666666666666666, 'Supreme Court': 0.6, 'Justices RK Agrawal': 0.5, 'National Investigating Agency': 0.42857142857142855, 'bail': 0.4, 'Twitter': 0.4, 'Lt Col Purohit': 0.35294117647058826}","{'Sadhvi Pragya': 0.2784090909090909, 'bail': 0.2672727272727273, 'Bombay High Court': 0.2474747474747475, 'Supreme Court': 0.23863636363636365, 'special court': 0.196524064171123, 'evidence': 0.196524064171123, 'charges': 0.196524064171123, 'Shrikant Prasad Purohit': 0.1909090909090909, 'SC': 0.1909090909090909, 'Purohit': 0.1856060606060606, 'Justices': 0.18058968058968058, 'Maharashtra ATS Maharashtra': 0.18058968058968058, 'Sadhvi Pragya Thakur': 0.18058968058968058, 'MCOCA': 0.18058968058968058, 'bail plea': 0.18058968058968058, 'Aparna Purohit': 0.17583732057416268, 'long battle': 0.17583732057416268, 'MCOCA charges': 0.17583732057416268, 'Maharashtra Anti-Terrorism Squad': 0.1484848484848485, 'blast': 0.1484848484848485, 'Maharashtra Anti-Terrorism': 0.1484848484848485, 'Prevention': 0.14525691699604742, 'NIA': 0.06060606060606061, 'case': 0.0404040404040404, 'chargesheet': 0.0404040404040404, 'Pragya Singh Thakur': 0.030303030303030304, 'police': 0.030303030303030304, 'ATS Maharashtra ATS': 0.030303030303030304, 'law': 0.030303030303030304, 'ATS': 0.030303030303030304, 'affidavit': 0.030303030303030304, 'Maharashtra ATS': 0.0, 'Investigation': 0.0, 'prosecution': 0.0}"
1652,1701,"{'Minister Narendra Modi': 0.5785714285714286, 'chief ministers': 0.5785714285714286, 'Jammu': 0.405, 'Lok Sabha elections': 0.3681818181818182, 'seats': 0.3681818181818182, 'target': 0.3681818181818182, 'strategy': 0.3681818181818182, 'central schemes': 0.3681818181818182, 'ground report': 0.3681818181818182, 'BJP chief Amit': 0.2892857142857143, 'BJP BJP': 0.0}","{'Shah': 0.75, 'blue print': 0.44999999999999996, 'elections': 0.44999999999999996, 'Twitter': 0.44999999999999996, 'meeting': 0.0}","{'party': 0.38844086021505375, 'cabinet ministers': 0.34404761904761905, 'Shah': 0.34404761904761905, 'meeting': 0.3087606837606838, 'stock': 0.2800387596899225, 'development': 0.2800387596899225, 'social welfare work': 0.25620567375886527, 'sources': 0.2361111111111111, 'Modi': 0.2361111111111111, 'discussions': 0.2361111111111111, 'blue print': 0.2361111111111111, 'elections': 0.2361111111111111, 'winnable seats': 0.2361111111111111, 'respective governments': 0.2361111111111111, 'schemes': 0.2361111111111111, 'states': 0.21893939393939393, 'flagship schemes': 0.21893939393939393, 'social welfare': 0.16960093896713616, 'BJP': 0.125, 'Bihar': 0.075, 'government': 0.075, 'hands': 0.075, 'Minister Narendra Modi': 0.041666666666666664, 'chief ministers': 0.041666666666666664, 'deputy chief ministers': 0.0}"
1653,1702,"{'train derailment': 0.37254901960784315, 'thoughts': 0.17647058823529413, 'Prime Minister': 0.17647058823529413, 'railway ministry': 0.17647058823529413, 'relief': 0.12456747404844293, 'tweet message thoughts': 0.12456747404844293, 'assistance': 0.12456747404844293, 'Minister Suresh Prabhu': 0.11764705882352941, 'Khatauli train accident': 0, 'Ex gratia': 0.0784313725490196, 'Minister Narendra Modi': 0.058823529411764705, 'grief': 0.058823529411764705, 'derailment': 0, 'message': 0.058823529411764705, 'kin': 0.058823529411764705, 'lives': 0.058823529411764705, 'President': 0.0, 'Utkal Express': 0.0}","{'derailment': 0.42857142857142855, 'sleeper coaches': 0.2571428571428571, 'massive impact': 0.2571428571428571, 'train': 0.2571428571428571, 'Buses': 0.14285714285714285, 'Meerut': 0.14285714285714285, 'local administration': 0.0, 'railway': 0.0}","{'derailment': 0.1484848484848485, 'train': 0.12564102564102564, 'sleeper coaches': 0.12564102564102564, 'Singh': 0.10666666666666667, 'men': 0.10666666666666667, 'house': 0.09607843137254901, 'Meerut line': 0.08888888888888888, 'night': 0.08888888888888888, 'coaches': 0.08596491228070174, 'huge damage': 0.08596491228070174, 'derailment facade': 0.08596491228070174, 'facade': 0.08596491228070174, 'restoration work': 0.06666666666666667, 'trains': 0.06666666666666667, 'survivors': 0.06666666666666667, 'allegation': 0.06666666666666667, 'routes': 0.059259259259259255, 'Bodies': 0.059259259259259255, 'sleepy town': 0.03333333333333333, 'epicentre': 0.03333333333333333, 'DRM': 0.03333333333333333, 'Meerut': 0.03333333333333333, 'Express': 0.0, 'tracks': 0.0, 'Delhi Division': 0.0, 'derailment occupants': 0.0, 'NDRF team': 0.0, 'passengers': 0.0, 'maintenance work': 0.0, 'local administration': 0.0, 'railway': 0.0}"
1654,1703,"{'Haridwar-Puri Utkal Kalinga': 0.25, 'Haridwar Utkal Kalinga': 0.16666666666666666, 'train services': 0.16666666666666666, 'Katra-Anand Vihar service': 0.125, 'Ambala-Panipat-Delhi': 0.125, 'trains': 0.0, 'journey': 0.0, 'Jalandhar-New Delhi Intercity': 0.0, 'Muzaffarnagar': 0.0}","{'derailment': 0.42857142857142855, 'sleeper coaches': 0.2571428571428571, 'massive impact': 0.2571428571428571, 'train': 0.2571428571428571, 'Buses': 0.14285714285714285, 'Meerut': 0.14285714285714285, 'local administration': 0.0, 'railway': 0.0}","{'derailment': 0.1484848484848485, 'train': 0.12564102564102564, 'sleeper coaches': 0.12564102564102564, 'Singh': 0.10666666666666667, 'men': 0.10666666666666667, 'house': 0.09607843137254901, 'Meerut line': 0.08888888888888888, 'night': 0.08888888888888888, 'coaches': 0.08596491228070174, 'huge damage': 0.08596491228070174, 'derailment facade': 0.08596491228070174, 'facade': 0.08596491228070174, 'restoration work': 0.06666666666666667, 'trains': 0.06666666666666667, 'survivors': 0.06666666666666667, 'allegation': 0.06666666666666667, 'routes': 0.059259259259259255, 'Bodies': 0.059259259259259255, 'sleepy town': 0.03333333333333333, 'epicentre': 0.03333333333333333, 'DRM': 0.03333333333333333, 'Meerut': 0.03333333333333333, 'Express': 0.0, 'tracks': 0.0, 'Delhi Division': 0.0, 'derailment occupants': 0.0, 'NDRF team': 0.0, 'passengers': 0.0, 'maintenance work': 0.0, 'local administration': 0.0, 'railway': 0.0}"
1655,1704,"{'minister Suresh Prabhu': 0.17647058823529413, 'priority': 0.10588235294117647, 'restoration': 0.10588235294117647, 'Railway Board': 0.23351158645276293, 'operations': 0.0962566844919786, 'Utkal Express': 0.0962566844919786, 'Ex gratia': 0.0962566844919786, 'NDRF teams': 0.08823529411764706, 'government': 0.058823529411764705, 'Kalinga Utkal Express': 0.058823529411764705, 'Railway Ministry statement': 0, 'FIR': 0.058823529411764705, 'locals': 0.058823529411764705, 'spot': 0.052941176470588235, 'relief': 0.052941176470588235, 'rescue operations': 0.052941176470588235, 'railway officials': 0, 'General Manager': 0.0392156862745098, 'passengers': 0.0392156862745098, 'Chief Track Engineer': 0.0392156862745098, 'Northern Railway': 0, 'gross negligence': 0.0392156862745098, 'unknown persons': 0.0392156862745098, 'rescue work': 0.0392156862745098, 'control room': 0.0392156862745098, 'train services': 0.0392156862745098, 'kin': 0.029411764705882353, 'lives': 0.029411764705882353, 'train': 0.0, 'major train accident': 0.0, 'restoration work': 0.0, 'section': 0.0, 'Tweet': 0.0, 'coaches': 0.0, 'responsibility': 0.0}","{'state government': 0.3333333333333333, 'cost': 0.19999999999999998, 'Family': 0.19999999999999998, 'Uttar Pradesh unit': 0.19999999999999998, 'CPI': 0.1111111111111111, 'Utkal Express derailment': 0.1111111111111111, 'railways': 0.1111111111111111, 'compensation': 0.1111111111111111, 'people': 0.0, 'Khatauli': 0.0}","{'Times': 0.33449074074074076, 'internal inspection report': 0.27367424242424243, 'railway officials': 0.2508680555555555, 'Khatauli railway station': 0.22027439024390244, 'repair work': 0.22027439024390244, 'station control room': 0.21002906976744184, 'Khatauli': 0.21002906976744184, 'repairs': 0.21002906976744184, 'railway': 0.21002906976744184, 'tracks': 0.21002906976744184, 'repair': 0.21002906976744184, 'derailment': 0.20069444444444445, 'Rs': 0.18431122448979592, 'maintenance work': 0.1736778846153846, 'idea': 0.15844298245614033, 'investigation': 0.15844298245614033, 'local level': 0.1530720338983051, 'officials': 0.12041666666666666, 'Sunday evening': 0.0625, 'announcement': 0.041666666666666664, 'media': 0.041666666666666664, 'people': 0.03125, 'Restoration work': 0.03125, 'trains': 0.03125, 'clear signal': 0.03125, 'audio clip': 0.03125, 'rounds': 0.03125, 'Divisional Railway Manager': 0.0, 'Railway Board': 0.0, 'action': 0.0, 'overhead electrical line': 0.0, 'Negligence': 0.0, 'conversation': 0.0}"
1656,1705,"{'BJP President': 0.6944444444444445, 'knee implants': 0.5208333333333334, 'government': 0.4901960784313726, 'black money': 0.4166666666666667, 'NDA government': 0.3968253968253968, 'corruption charges': 0.3968253968253968, 'lakh people': 0.3968253968253968, 'various steps': 0.3968253968253968, 'Minister Narendra Modi': 0.3968253968253968, 'big relief': 0.33333333333333337, 'patients': 0.33333333333333337, 'lakh': 0.08333333333333333, 'tax net': 0.08333333333333333}","{'Shah': 0.75, 'blue print': 0.44999999999999996, 'elections': 0.44999999999999996, 'Twitter': 0.44999999999999996, 'meeting': 0.0}","{'BJP president Amit': 0.34027777777777785, 'Kashmir issue': 0.3141025641025641, 'China': 0.3141025641025641, 'China position': 0.2916666666666667, 'right track': 0.2916666666666667, 'security forces': 0.26344086021505375, 'terrorists': 0.25520833333333337, 'good results': 0.22072072072072074, 'Kashmir': 0.22072072072072074, 'Sikkim sector': 0.22072072072072074, 'military standoff': 0.22072072072072074, 'Bhutan': 0.22072072072072074, 'Centre': 0.2094017094017094, 'standoff': 0.2094017094017094, 'area': 0.16333333333333336, 'India': 0.13333333333333333, 'Shah': 0.1111111111111111, 'status quo': 0.08333333333333333, 'status': 0.08333333333333333, 'world': 0.07407407407407407, 'Chinese troops': 0.041666666666666664, 'Bhutan trijunction': 0.041666666666666664, 'seriousness': 0.0, 'valiant soldiers': 0.0, 'stature': 0.0}"
1657,1706,"{'Karti': 0.5289256198347108, 'CBI': 0.41558441558441556, 'Chief Justice': 0.36363636363636365, 'CBI headquarters': 0.36363636363636365, 'necessary documents': 0.36363636363636365, 'CBI investigators': 0.36363636363636365, 'bench': 0.3062200956937799, 'date': 0.3062200956937799, 'allegations': 0.27705627705627706, 'Supreme Court': 0.0, 'Minister P Chidambaram': 0.0, 'investigators': 0.0}","{'Karti Chidambaram': 0.75, 'order': 0.44999999999999996, 'petitions': 0.44999999999999996, 'Twitter': 0.44999999999999996, 'Supreme Court': 0.0}","{'Karti': 0.3673913043478261, 'INX Media': 0.3520833333333333, 'CBI': 0.338, 'FDI proposal': 0.31296296296296294, 'Chidambaram': 0.31296296296296294, 'Supreme Court': 0.2816666666666667, 'case': 0.2725806451612903, 'Delhi': 0.26406250000000003, 'High Court order': 0.25606060606060604, 'Foreign Investment Promotion': 0.25606060606060604, 'money': 0.24142857142857144, 'registration': 0.2283783783783784, 'searches': 0.19204545454545457, 'Centre': 0.18777777777777777, 'CBI headquarters': 0.16000000000000003, 'SC': 0.13333333333333333, 'Bench': 0.11428571428571428, 'Chief Justice JS': 0.11428571428571428, 'son Karti Chidambaram': 0.08888888888888889, 'order': 0.0, 'FIR': 0.0}"
1658,1707,"{'BJP': 0.81, 'BJP Chief': 0.50625, 'ground realities': 0.45, 'general election': 0.45, 'success': 0.45, 'term': 0.45, 'support base': 0.45, 'erstwhile Jana Sangh': 0.45, 'New India Manthan': 0.45, 'Madhya Pradesh': 0.3375, 'recent local body': 0.0}","{'Shah': 0.0, 'Twitter': 0.0}","{'BJP president Amit': 0.5664335664335665, 'state unit office-bearers': 0.41538461538461535, 'Deen Dayal Upadhyay': 0.34615384615384615, 'BJP': 0.34615384615384615, 'Kailash Vijaywargiya': 0.32793522267206476, 'Madhya Pradesh': 0.32793522267206476, 'meritorious students': 0.32793522267206476, 'intellectuals': 0.32793522267206476, 'Nandkumar Singh Chauhan': 0.2709030100334448, 'local party leaders': 0.2709030100334448, 'Kailash Narayan Sarang': 0.07692307692307693, 'book': 0.07692307692307693, 'Prabhat Jha': 0.0, 'Assembly polls': 0.0}"
1659,1708,"{'MeT office': 0.18181818181818182, 'Patna': 0.12121212121212122, 'rains': 0.12121212121212122, 'Bhagalpur': 0.10389610389610389, 'Gaya': 0.10389610389610389, 'Floods': 0.045454545454545456, 'impact': 0.045454545454545456, 'lakh people': 0.09090909090909091, 'road traffic': 0.045454545454545456, 'gear': 0.045454545454545456, 'half lakh people': 0, 'safer places': 0.045454545454545456, 'refugee camps': 0.045454545454545456, 'situation': 0.045454545454545456, 'heavy rains': 0.045454545454545456, 'Brahmaputra river': 0.045454545454545456, 'danger': 0.045454545454545456, 'Chief Minister Sarbanada': 0.045454545454545456, 'national level meeting': 0.045454545454545456, 'services': 0.045454545454545456, 'north Bengal': 0.045454545454545456, 'death toll': 0.0, 'north Bihar': 0.0}","{'floods': 0.34615384615384615, 'lives': 0.31153846153846154, 'West': 0.28321678321678323, 'spate': 0.2596153846153846, 'crore people': 0.23964497041420116, 'state': 0.23964497041420116, 'huge challenge': 0.22252747252747254, 'crores': 0.20769230769230768, 'countryside': 0.17307692307692307, 'Floods': 0.16396761133603238, 'state administration': 0.07692307692307693, 'relief operations': 0.07692307692307693, 'Uttar Pradesh': 0.0, 'people': 0.0}","{'Flood': 0.23148148148148145, 'lakh people': 0.1949317738791423, 'flood': 0.1949317738791423, 'havoc': 0.14814814814814814, 'villages': 0.14814814814814814, 'districts': 0.13227513227513227, 'state': 0.13227513227513227, 'person': 0.13227513227513227, 'Assam': 0.13227513227513227, 'embankments': 0.13227513227513227, 'roads': 0.13227513227513227, 'Brahmaputra': 0.07407407407407407, 'danger': 0.04938271604938271, 'Golaghat': 0.04938271604938271, 'flood-related incidents': 0.037037037037037035, 'total number': 0.037037037037037035, 'Authorities': 0.037037037037037035, 'relief camps': 0.037037037037037035, 'Jia Bharali river': 0.037037037037037035, 'red mark': 0.037037037037037035, 'flood situation': 0.0, 'persons': 0.0, 'total number deaths': 0.0, 'lakh hectares': 0.0, 'people': 0.0, 'NT Road': 0.0, 'Pobitora Wildlife Sanctuary': 0.0, 'Kaziranga National Park': 0.0}"
1660,1709,"{'Chief Justice': 0.28125, 'Karti': 0.28125, 'bench': 0.1875, 'CBI headquarters': 0.1875, 'CBI': 0.125, 'lookout': 0.125, 'Supreme Court': 0.0, 'minister P Chidambaram': 0.0, 'Karti Chidambaram': 0}","{'Karti Chidambaram': 0.75, 'order': 0.44999999999999996, 'petitions': 0.44999999999999996, 'Twitter': 0.44999999999999996, 'Supreme Court': 0.0}","{'Karti': 0.3673913043478261, 'INX Media': 0.3520833333333333, 'CBI': 0.338, 'FDI proposal': 0.31296296296296294, 'Chidambaram': 0.31296296296296294, 'Supreme Court': 0.2816666666666667, 'case': 0.2725806451612903, 'Delhi': 0.26406250000000003, 'High Court order': 0.25606060606060604, 'Foreign Investment Promotion': 0.25606060606060604, 'money': 0.24142857142857144, 'registration': 0.2283783783783784, 'searches': 0.19204545454545457, 'Centre': 0.18777777777777777, 'CBI headquarters': 0.16000000000000003, 'SC': 0.13333333333333333, 'Bench': 0.11428571428571428, 'Chief Justice JS': 0.11428571428571428, 'son Karti Chidambaram': 0.08888888888888889, 'order': 0.0, 'FIR': 0.0}"
1661,1710,"{'RJD': 0.15724815724815727, 'JDU': 0.14414414414414414, 'Sharad Yadav Bihar': 0.2924924924924925, 'party': 0.10810810810810811, 'President Sharad Yadav': 0.0, 'developments': 0.0960960960960961, 'camps': 0.0960960960960961, 'JDU allegiance': 0.0960960960960961, 'MPs': 0.0960960960960961, 'ties': 0.09103840682788052, 'BJP': 0.09103840682788052, 'rebel camp': 0.09103840682788052, 'Sources': 0.08236808236808237, 'door': 0.07862407862407864, 'action': 0.07520564042303172, 'camp': 0.07520564042303172, 'Nitish Kumar': 0.0888030888030888, 'party functionaries': 0.05765765765765766, 'Sharad Yadav': 0, 'people': 0.036036036036036036, 'rally': 0.036036036036036036, 'Bihar': 0.02702702702702703, 'terrible flood fury': 0.02702702702702703, 'reigns': 0.02702702702702703, 'state': 0.02702702702702703, 'Party': 0.02702702702702703, 'JDU National Executive': 0.02702702702702703, 'Yadav': 0, 'Jan Adalat Ka': 0.02702702702702703, 'open session': 0.02702702702702703, 'Ravindra Bhavan': 0.02702702702702703, 'Veerendra Kumar': 0, 'RJD Rally': 0.02702702702702703, 'rift': 0.0, 'President Nitish Kumar': 0, 'dissidents': 0.0, 'Anne Marg': 0.0, 'Rajya Sabha MPs': 0.0}","{'JD-U leader': 0.5714285714285714, 'Nitish Kumar': 0.5142857142857142, 'Ali Anwar': 0.42857142857142855, 'senior leaders': 0.36734693877551017, 'dictator': 0.34285714285714286, 'Twitter': 0.34285714285714286, 'Sharad Yadav': 0.3025210084033613, 'Arun Srivastava': 0.0}","{'president Sharad Yadav': 0.21176470588235297, 'party': 0.2071611253196931, 'Srivastava': 0.19447779111644659, 'general secretary KC': 0.19058823529411764, 'BJP': 0.1537001897533207, 'Rajya Sabha leader': 0.1537001897533207, 'poster': 0.1537001897533207, 'Patna convention': 0.1488970588235294, 'short notice': 0.1488970588235294, 'chief minister': 0.14660633484162897, 'BJP president Amit': 0.14660633484162897, 'NDA': 0.14660633484162897, 'party president': 0.1443850267379679, 'Bihar unit': 0.14223002633889376, 'Minister Nitish Kumar': 0.12375859434682963, 'Tyagi': 0.12062546537602382, 'national executive': 0.11911764705882354, 'national executive meeting': 0.11621233859397417, 'rival camps': 0.10137672090112641, 'Yadav': 0.0962566844919786, 'meet': 0.08823529411764706, 'secretary Arun Srivastava': 0.08823529411764706, 'states': 0.07058823529411766, 'action': 0.062283737024221464, 'agenda': 0.062283737024221464, 'leader': 0.052941176470588235, 'Bihar': 0.029411764705882353, 'political climate': 0.029411764705882353, 'factions': 0.029411764705882353, 'chances': 0.029411764705882353, 'unofficial Yadav faction': 0.029411764705882353, 'national executive meet': 0.029411764705882353, 'internal cracks': 0.0, 'JD': 0.0, 'spokesperson': 0.0}"
